1,2.9134750366210938e-05,2.3818016052246095e-05
51,4.189014434814453e-05,6.568431854248047e-05
101,5.83648681640625e-05,7.200241088867188e-05
151,7.987022399902344e-05,0.0001235485076904297
201,0.00011920928955078125,0.0001423358917236328
251,0.00012488365173339843,0.00016410350799560546
301,0.00014662742614746094,0.0002050161361694336
351,0.00017602443695068358,0.0002564907073974609
401,0.00020911693572998047,0.0003069639205932617
451,0.00024192333221435548,0.00037260055541992186
501,0.0002785921096801758,0.00047435760498046873
551,0.00033016204833984374,0.000546717643737793
601,0.0003754615783691406,0.000669097900390625
651,0.0005906820297241211,0.0006120920181274414
701,0.0005319833755493164,0.0008236885070800782
751,0.0004888057708740234,0.0007875204086303711
801,0.00054931640625,0.0007791757583618164
851,0.0006283998489379882,0.0008772850036621094
901,0.0006969690322875977,0.0010760068893432618
951,0.0006638050079345703,0.0011569023132324218
1001,0.0007807016372680664,0.00112762451171875
1051,0.0007628440856933594,0.0014643669128417969
1101,0.0008239030838012695,0.0013520956039428712
1151,0.0008672714233398437,0.001513504981994629
1201,0.0009220123291015625,0.0013921499252319337
1251,0.0009685039520263671,0.00167083740234375
1301,0.0010351181030273438,0.0015503406524658204
1351,0.001135706901550293,0.0017624139785766602
1401,0.0011564970016479492,0.001902008056640625
1451,0.0012202978134155274,0.0017822265625
1501,0.0013626575469970702,0.002046489715576172
1551,0.0013575077056884766,0.0023534536361694337
1601,0.001420879364013672,0.0023279428482055665
1651,0.0015654802322387696,0.0023051977157592775
1701,0.0016081809997558593,0.002362513542175293
1751,0.0017379999160766601,0.0025235414505004883
1801,0.0017862319946289062,0.002614927291870117
1851,0.0018540143966674805,0.0028289079666137694
1901,0.0018773555755615234,0.003171992301940918
1951,0.001954936981201172,0.0031674385070800783
2001,0.00202481746673584,0.003095412254333496
2051,0.0021192312240600588,0.0033574342727661134
2101,0.0022193193435668945,0.003249788284301758
2151,0.0023423433303833008,0.0034332275390625
2201,0.0023856878280639647,0.0036055803298950194
2251,0.002480626106262207,0.0036544322967529295
2301,0.002566695213317871,0.003798031806945801
2351,0.0026651620864868164,0.003982281684875489
2401,0.0027673006057739257,0.004072785377502441
2451,0.002866101264953613,0.004329156875610351
2501,0.0029849767684936523,0.004369282722473144
2551,0.0030756711959838865,0.004499697685241699
2601,0.0031789302825927734,0.004626727104187012
2651,0.0033035516738891602,0.004748487472534179
2701,0.0034054040908813475,0.0049518108367919925
2751,0.003538179397583008,0.005098676681518555
2801,0.003691887855529785,0.005153036117553711
2851,0.0038633108139038085,0.005375218391418457
2901,0.003971695899963379,0.0055953264236450195
2951,0.004069137573242188,0.0056457042694091795
3001,0.004214835166931152,0.005783367156982422
3051,0.004347801208496094,0.005982017517089844
3101,0.0044499397277832035,0.006330537796020508
3151,0.004605889320373535,0.006345987319946289
3201,0.004725265502929688,0.007260727882385254
3251,0.00504598617553711,0.0068603515625
3301,0.005195713043212891,0.007248497009277344
3351,0.005172443389892578,0.007277107238769532
3401,0.005298256874084473,0.007410955429077148
3451,0.005450224876403809,0.007743978500366211
3501,0.005753779411315918,0.00791935920715332
3551,0.005880045890808106,0.008132719993591308
3601,0.0060211181640625,0.008224678039550782
3651,0.006172060966491699,0.008504486083984375
3701,0.006320381164550781,0.008677172660827636
3751,0.006337189674377441,0.008856201171875
3801,0.006619930267333984,0.009552097320556641
3851,0.006773662567138672,0.009248089790344239
